headline,label
ಮನಮೋಹನ್​ ಸಿಂಗ್​ ನಂತರ ಪ್ರಿಯಾಂಕಾ ಹಾಗೂ ರಾಹುಲ್​ ಗಾಂಧಿ ಫಸ್ಟ್​ಲುಕ್​ ಬಿಡುಗಡೆ,entertainment
ಫೋರ್ಬ್ಸ್ ಬಿಡುಗಡೆ ಮಾಡಿರುವ 30 ಜನರ ಪಟ್ಟಿಯಲ್ಲಿ ಸ್ಥಾನಗಿಟ್ಟಿಸಿಕೊಂಡ ಅನುಷ್ಕಾ ಶರ್ಮಾ,entertainment
"Video: 'ರೈತ ಅಂದ್ರೆ ಸೂಟು ಬೂಟು, ಜೀನ್ಸ್​ ಹಾಕಬೇಕು'- ಉಪೇಂದ್ರ",entertainment
ಹೆಚ್ಚಿದ ಕಿಚ್ಚನ ‘ಪೈಲ್ವಾನ್’ ಬಲ!; ಒಂದೇ ಬಾರಿಗೆ ಏಳು ಭಾಷೆಗಳಲ್ಲಿ ರಿಲೀಸ್!,entertainment
"ದುನಿಯಾ ವಿಜಿಗೆ ಡಬಲ್​ ಟೆನ್ಷನ್​; ಹಣ, ಚಿನ್ನ ದೋಚಿ ನಾಪತ್ತೆಯಾದ ಎರಡನೇ ಹೆಂಡತಿ ಕೀರ್ತಿ",entertainment
ಡಿಂಪಲ್ ಕ್ವೀನ್ ರಚಿತಾರಾಮ್ ಹಾಟ್ ಪೋಟೋ ವೈರಲ್,entertainment
ಐಪಿಎಲ್ 2019 ವೇಳಾಪಟ್ಟಿ ಸೋರಿಕೆ: ಘೋಷಣೆಗೂ ಮುನ್ನ ಇಂಟರ್ನೆಟ್​​ನಲ್ಲಿ ವೈರಲ್..!,sports
ಮತ್ತೆ ಒಂದಾದ ಕಿಚ್ಚ ಸುದೀಪ್​ ಹಾಗೂ ಹೆಬ್ಬುಲಿ ನಿರ್ದೇಶಕ ಕೃಷ್ಣ,entertainment
ಬಾಕ್ಸ್​ ಆಫೀಸ್​ನಲ್ಲಿ ಬಯೋಪಿಕ್​ಗಳ ಮುಖಾಮುಖಿ; 'ಮಣಿಕರ್ಣಿಕಾ'-'ಠಾಕ್ರೆ'ಯಲ್ಲಿ ಯಾರಿಗೆ ಗೆಲುವಿನ ಮಾಲೆ?,entertainment
ಕಾಮನ್​​ವೆಲ್ತ್​​ ಕ್ರೀಡಾಕೂಟ : ಮಿಶ್ರ ಬ್ಯಾಡ್ಮಿಂಟನ್​​ನಲ್ಲಿ ಭಾರತಕ್ಕೆ ಸ್ವರ್ಣ,sports
ವಿಷ್ಣುವರ್ಧನ್ ಅಭಿಮಾನಿಗಳಿಗೆ ಶಾಕಿಂಗ್ ನ್ಯೂಸ್ : ವಿಷ್ಣು ಓದಿದ ಶಾಲೆಗೆ ಬೀಳಲಿದೆ ಬೀಗ!,entertainment
ಆಂಗ್ಲರ ನೆಲದಲ್ಲಿ ಚೊಚ್ಚಲ ಶತಕಕ್ಕೆ ಕೊಹ್ಲಿ ತವಕ,sports
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಪ್ರಶಸ್ತಿ ಮುಡಿಗೇರಿಸಿಕೊಳ್ಳಲು ಫ್ರಾನ್ಸ್-ಕ್ರೋವೇಶಿಯಾ ನಡುವೆ ಫೈನಲ್ ಫೈಟ್,sports
(LIVE): ಐಪಿಎಲ್​ 2018: ಕೋಲ್ಕತ್ತಾ vs ಪಂಜಾಬ್: ಪಂಜಾಬ್​ ತಂಡಕ್ಕೆ 9 ವಿಕೆಟ್ಸ್​​ನ ಭರ್ಜರಿ ಜಯ,sports
ನಟಿಯಾಗಿ ಇತರರಿಗೆ ಮಾದರಿಯಾದ ತೃತೀಯ ಲಿಂಗಿ!,entertainment
ಶಿಖರ್ ಧವನ್ ಸ್ಫೋಟಕ ಬ್ಯಾಟಿಂಗ್: ದಕ್ಷಿಣ ಆಫ್ರಿಕಾಗೆ 204 ರನ್ ಗುರಿ ನೀಡಿದ ಟೀಮ್ ಇಂಡಿಯಾ,sports
ಬನ್ಸಾಲಿಯವರ ಪದ್ಮಾವತ್ ರಿಲೀಸ್ ಆಯ್ತು; ಅದಕ್ಕಿಂತ ಇನ್ನೇನು ನಿರೀಕ್ಷಿಸುತ್ತೀರಿ? ಪ್ರಸೂನ್ ಜೋಷಿ ಪ್ರಶ್ನೆ,entertainment
99 ವರ್ಷದ ಆಸ್ಟ್ರೇಲಿಯನ್ ವೃದ್ಧನಿಂದ ಸ್ವಿಮ್ಮಿಂಗ್ ವಿಶ್ವದಾಖಲೆ,sports
ದರ್ಶನ್​​​ ಹುಟ್ಟುಹಬ್ಬದ ಸಂಭ್ರಮ,entertainment
ರಣಜಿ ಟ್ರೋಫಿ: ರೈಲ್ವೇಸ್ ವಿರುದ್ಧ ಗೆಲುವಿನ ಹಾದಿಯಲ್ಲಿ ಕರ್ನಾಟಕ,sports
ದೀಪಿಕಾ-ರಣವೀರ್​ ಮೊದಲ ರಾತ್ರಿಯಲ್ಲಿ ಏನೇನು ಚರ್ಚಿಸಲಿದ್ದಾರೆ ಅನ್ನೋದು ಟ್ವೀಟಿಗರಿಗೆ ಈಗಲೇ ಗೊತ್ತಾಗಿದೆ..!,entertainment
PHOTOS: ನಟ ಅರ್ಜುನ್​ ಸರ್ಜಾ ಮಗಳು ಐಶ್ವರ್ಯಾ ಸರ್ಜಾರ ಹಾಟ್​ ಫೋಟೋಗಳು..!,entertainment
ಕ್ರಿಕೆಟ್​ನಲ್ಲಿ ಇನ್ಮುಂದೆ ನೋ ಟಾಸ್: ನಾಣ್ಯದ ಬದಲು ಮತ್ತೇನು..?,sports
ಐಪಿಎಲ್​​​ನಲ್ಲಿ ಅಬ್ಬರಿಸುವ ಧೋನಿ ಟೀಂ ಇಂಡಿಯಾದಲ್ಲಿ ಮಾತ್ರ ಯಾಕಿಂಗೆ..?,sports
ಪ್ರೋ ಕಬಡ್ಡಿ: ಟೂರ್ನಿಯಲ್ಲಿ ಸತತ ಎರಡನೇ ಬಾರಿ ಸೋಲುಂಡ ಹರಿಯಾಣ,sports
ಫಿಲ್ಮ್​ಫೇರ್​ನಲ್ಲಿ ಮೋಡಿ ಮಾಡಿದ ತಾರೆಗಳು,entertainment
ನರ್ತಕಿ ಚಿತ್ರಮಂದಿರದಲ್ಲಿ 'ಅಯೋಗ್ಯ'ನ ಸಂಭ್ರಮಾಚರಣೆ..!,entertainment
"ಈ ವಾರ ತೆರೆಗೆ ಬಂದಿವೆ ನಾಲ್ಕು ಸಿನಿಮಾ, ಎಲ್ಲವೂ ಭಿನ್ನ ಭಿನ್ನ",entertainment
ಯಾವುದು ಬೆಸ್ಟ್ 11..? ಪತ್ರಕರ್ತರ ಪ್ರಶ್ನೆಗೆ ಗರಂ ಆದ ನಾಯಕ ವಿರಾಟ್ ಕೊಹ್ಲಿ,sports
ಎರಡು ತಿಂಗಳು ಉಚಿತ ಪೋಸ್ಟ್​ಪೇಯ್ಡ್​ ಸೇವೆಗೆ ಮುಂದಾದ ಜಿಯೊ!,tech
ಯುಎಸ್ ಓಪನ್: ಇತಿಹಾಸ ಸೃಷ್ಟಿಸಿದ ನವೋಮಿ: ಸೋತ ಸೆರೆನಾ ಪಂದ್ಯದ ಮಧ್ಯೆ ಕಿರಿಕ್,sports
ಬಾಬಿ ದೇವಲ್​ಗೆ ಪದೇ ಪದೇ ಮುತ್ತಿಟ್ಟ ಅನಿಲ್​ ಕಪೂರ್​: ಬಿಟ್ಟ ಕಣ್ಣು ಬಿಟ್ಟಂತೆ ನೋಡುತ್ತಿದ್ದ ಸಲ್ಮಾನ್​,entertainment
ಲೇಟೆಸ್ಟ್ ಮ್ಯೂಸಿಕ್ ಸ್ಟಾರ್ ವಿದ್ಯಾ ವೊಕ್ಸ್: ಲಾಸ್ ಏಂಜಲ್ಸ್‍ನಲ್ಲಿ `ಮಿನ್ನಲೆ' ಸಾಂಗ್ ಶೂಟ್,entertainment
ಕುತೂಹಲ ಹುಟ್ಟಿಸಿದೆ ಮಂಜನ ಸಿನಿಮಾ: ಸಸ್ಪೆನ್ಸ್ ಥ್ರಿಲ್ಲರ್​ನಲ್ಲಿದೆ ಕಾಮಿಡಿ ಹಂಗಾಮ !,entertainment
ಅಪ್ಪು ಅಭಿಮಾನಿಗಳಲ್ಲಿ 'ನಟಸಾರ್ವಭೌಮ'ನ ಫೀವರ್​: ಎರಡು ಚಿತ್ರಮಂದಿರಗಳಲ್ಲಿ ಸತತ 24 ಗಂಟೆಗಳ ಶೋ..!,entertainment
'ನಟಸಾರ್ವಭೌಮ'ನಿಗೆ ಕೋಟೆ ಕಟ್ಟಿದ ಅಭಿಮಾನಿಗಳು : ರಿಲೀಸ್‍ಗೂ ಮೊದಲೇ ಅಭಿಮಾನಿಗಳ ಹಬ್ಬ ಶುರು !,entertainment
'ಕಿಕಿ' ಸವಾಲಿನಿಂದ ತಲೆ ಬುರುಡೆಗೆ ಪೆಟ್ಟು ಮಾಡಿಕೊಂಡ ಯುವತಿ..!,entertainment
ಸಲ್ಲುಗೆ ಬಿಗ್​ ಶಾಕ್!: ಪ್ರತಿ ಬಾರಿ ವಿದೇಶಕ್ಕೆ ತೆರಳುವ ಮುನ್ನ ಕೋರ್ಟ್​ ಅನುಮತಿ ಪಡೆಯಲೇಬೇಕು!,entertainment
ಜಿಯೋ ಫೋನ್​ನಲ್ಲಿ ವಾಟ್ಸಪ್​ ಬಳಕೆ ಹೇಗೆ?,tech
ರೋಡ್​ ನಿಮ್ಮಪ್ಪನ ಆಸ್ತಿಯಲ್ಲ: ನಿಯಮ ಉಲ್ಲಂಘಿಸಿದವರಿಗೆ ಅಕ್ಷಯ್​ ಕುಮಾರ್​ ಪಾಠ,entertainment
ವೈರಲ್​ ಆಗುತ್ತಿವೆ ರಶ್ಮಿಕಾ ಮಂದಣ್ಣ ಹಾಟ್ ಫೋಟೋಗಳು..!,entertainment
ಅಂಬಾಟಿ ಶಾಕ್; ಚುಟುಕು ಕ್ರಿಕೆಟ್​ಗೋಸ್ಕರ ಪ್ರಥಮ ದರ್ಜೆ ಕ್ರಿಕೆಟ್​ಗೆ ರಾಯುಡು ವಿದಾಯ,sports
ಬೆಟ್ಟಗುಡ್ಡಗಳಲ್ಲಿ ನಡೆಯಲಾಗದಿದ್ದಾಗ ಸೂಪರ್​ ಸ್ಟಾರ್​ ರಜನಿ ಏನು ಮಾಡುತ್ತಾರೆ ಗೊತ್ತಾ?,entertainment
ತಾರಾ ಜೋಡಿ ಚಿರು-ಮೇಘನಾ ರಾಜ್​ ಮದುವೆ ಡೇಟ್​ ಫಿಕ್ಸ್​,entertainment
ವಿಶ್ವಕಪ್ ಫುಟ್ಬಾಲ್ ಶುರುವಾಗುವ ಮುನ್ನವೇ ಸ್ಪೇನ್ ಕೋಚ್ ವಜಾ,sports
ಪಕ್ಕಾ ಆಂಧ್ರದ ಸೊಗಡನ್ನು ಹೊತ್ತು ತರುತ್ತಿರುವ ‘ರಂಗಸ್ಥಲಂ'ನಲ್ಲಿ ರಾಮ್​-ಸಮಂತಾ ಜೋಡಿ ಮಾಡುತ್ತಾ ಮೋಡಿ?,entertainment
42 ವರ್ಷದ ನಟಿ ಸುಶ್ಮಿತಾ ಸೇನ್​ಗೆ ಲೈಂಗಿಕ ಕಿರುಕುಳ ನೀಡಲೆತ್ನಿಸಿದ್ದ 15 ವರ್ಷದ ಬಾಲಕ,entertainment
ಕಾನ್ಸ್​ ಚಿತ್ರೋತ್ಸವಕ್ಕೂ ಮುನ್ನವೇ ಬಹಿರಂಗವಾಯಿತು ದೀಪಿಕಾ ಅವರ ಹೊಸ ಲುಕ್​,entertainment
ಏಷ್ಯನ್ ಗೇಮ್ಸ್​ 2018: ಹಾಕಿಯಲ್ಲಿ ಹಾಂಕಾಂಗ್​ ವಿರುದ್ಧ ಗೆದ್ದು ದಾಖಲೆ ಬರೆದ ಭಾರತ,sports
ನಿರ್ದೇಶಕ ಮಣಿರತ್ನಂಗೆ ಕಿಡಿಗೇಡಿಗಳಿಂದ  ಬಾಂಬ್ ಬೆದರಿಕೆ ಕರೆ !,entertainment
ಮಗ ಜಾನಕಿರಾಮ್​ ಅಂತ್ಯಕ್ರಿಯೆ ನಡೆದ ಮೂಯಿನಾಬಾದ್​ನ ತೋಟದಲ್ಲೇ ಹರಿಕೃಷ್ಣ ಅಂತ್ಯಕ್ರಿಯೆ,entertainment
ಟೀಮ್ ಇಂಡಿಯಾಕ್ಕೆ ಭಾರತೀಯನ ಸವಾಲು: ಬೌನ್ಸಿ ಪಿಚ್​ನಲ್ಲಿ ಕೊಹ್ಲಿ ಪಡೆಯನ್ನ ಕಾಡುತ್ತಾ ಕ್ರಿಕೆಟ್ ಶಿಶು..?,sports
ಅನುಷ್ಕಾ ಶರ್ಮ ಹೊಸ ಫೋಟೋಶೂಟ್​; ರಾಯಲ್​ ಲುಕ್​ನಲ್ಲಿ ಮಿಂಚಿದ ಬಾಲಿವುಡ್​ ನಟಿ,entertainment
ಶಾಸಕ ಮುನಿರತ್ನ ವಿರುದ್ಧ ಗುಡುಗಿದ ಫೈರಿಂಗ್ ಸ್ಟಾರ್ ಹುಚ್ಚಾ ವೆಂಕಟ್,entertainment
ಹರ್ಮನ್​ಪ್ರೀತ್​ ಡಿಗ್ರಿ ಸರ್ಟಿಫಿಕೇಟ್​ ನಕಲಿ? ಮಹಿಳಾ ನಾಯಕಿಯ ಕೈ ತಪ್ಪುತ್ತಾ DSP ಹುದ್ದೆ?,sports
ಕೊಹ್ಲಿ ಪರ ಬ್ಯಾಟ್ ಬೀಸಿದ ಮಾಜಿ ವೇಗದ ಬೌಲರ್ ಪ್ರವೀಣ್ ಕುಮಾರ್,sports
ವರುಣ್​ ಶರ್ಮಾ ಹುಟ್ಟುಹಬ್ಬದ ಪಾರ್ಟಿಯಲ್ಲಿ ತಾರೆಗಳ ಸಮಾಗಮ,entertainment
ಹೃತಿಕ್​ -ಕಂಗನಾ ಮಧ್ಯೆ ಮತ್ತೆ ಶುರವಾಗಲಿದೆ ಶೀತಲ ಸಮರ!,entertainment
ಮುಂದುವರೆದ ಭಾರತೀಯ ಬ್ಯಾಟ್ಸ್​ಮನ್​ಗಳ ಕಳಪೆ ಆಟ: 2ನೇ ದಿನದಾಟದ ಅಂತ್ಯಕ್ಕೆ ಭಾರತ 174/6,sports
ಕೇಪ್​ಟೌನ್​ನಲ್ಲಿ ರೋಚಕ ಪಂದ್ಯ; ಭಾರತಕ್ಕೆ ಟಿ20 ಸರಣಿ,sports
ಐಪಿಎಲ್​ ಬೆಟ್ಟಿಂಗ್ ದಂಧೆಯಲ್ಲಿ ಬಾಲಿವುಡ್ ನಿರ್ದೇಶಕನ ಹೆಸರು !,entertainment
ಈ ವಾರ ಚಂದನವನದಲ್ಲಿ ಮಕ್ಕಳ ಸಿನಿಮಾಗಳದ್ದೇ ಕಾರುಬಾರು..!,entertainment
ಭಾರತ-ಇಂಗ್ಲೆಂಡ್ ಟೆಸ್ಟ್​: 11 ವರ್ಷಗಳ ಬಳಿಕ ಆಂಗ್ಲರ ನಾಡಲ್ಲಿ ದಿನೇಶ್ ಕಾರ್ತಿಕ್​ಗೆ ಅಗ್ನಿಪರೀಕ್ಷೆ,sports
ಮಗನಿಗೆ ಅಭಿನಯದ ಪಾಠ ಮಾಡಿದ ರೆಬೆಲ್​ ವಿಡಿಯೋ: ಮಗನ ಸಿನಿಮಾ ಸೆಟ್​ಗೆ ಭೇಟಿ ನೀಡಿದ್ದ ಅಂಬರೀಷ,entertainment
ಕನ್ನಡ ನಟಿಗೆ ಕ್ಲೀನ್ ಬೋಲ್ಡ್ : ಸ್ಪಷ್ಟನೆ ನೀಡಿದ ಕ್ರಿಕೆಟಿಗ ಚಹಾಲ್,entertainment
ಮಲೆನಾಡಲ್ಲಿ ಕಳೆಕಟ್ಟಿದ ಅಣ್ಣಾವ್ರ ಮೊಮ್ಮಗನ ಮದುವೆ ಸಂಭ್ರಮ,entertainment
ರಿಮಿಕ್ಸ್ ಹಾಡಿಗೆ ಬಂತು ಭಾರೀ ಬೇಡಿಕೆ; ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಸಂಚಲನ ಸೃಷ್ಟಿಸಿದ ‘ಜೋಕೆ…’ ಸಾಂಗ್,entertainment
ಮಧ್ಯದ ಬೆರಳು ತೋರುವ ಎಮೋಜಿ ತೆಗೆಯುವಂತೆ ವಾಟ್ಸಾಪ್`ಗೆ ಲೀಗಲ್ ನೋಟಿಸ್,tech
ಸಾಮಾಜಿಕ ತಾಣಗಳಲ್ಲಿ ಟ್ರೋಲ್​ಗಳಿಗೆ ಆಹಾರವಾದ ಶಾರೂಖ್ ಮಗಳು ಸುಹಾನಾ,entertainment
"ಶಿಯೋಮಿಗೆ ಸೆಡ್ಡು ಹೊಡೆದ ಹಾನರ್​ 9N, ಬೆಲೆ ಕೇಳಿ ದಂಗಾಗ ಬೇಡಿ!",tech
ಕಂದಾಯ ಇಲಾಖೆಯಿಂದ ಸೈರಾ ನರಸಿಂಹ ರೆಡ್ಡಿ ಚಿತ್ರಕಂಡಕ್ಕೆ ಶಾಕ್,entertainment
ಕನ್ನಡದ ಆಲ್ಬಂಗೆ ದನಿಯಾದ ಗಾಯಕ ಟಿಪ್ಪು: ಕ್ಯೂಆರ್​ ಕೋಡ್​ ಸ್ಕ್ಯಾನ್​ ಮಾಡಿದರೆ ಸಿಗುತ್ತೆ ಈ ಹಾಡು,entertainment
ಐಪಿಎಲ್​​ನಲ್ಲಿ ಚೆನ್ನೈ ಸೂಪರ್ ಕಿಂಗ್ಸ್​ ತಂಡದ ದಾಖಲೆಗಳು ಅಷ್ಟಿಷ್ಟಲ್ಲ!,sports
ನಾಳೆ ಬಿಡುಗಡೆಯಾಗಲಿರುವ ರಿಷಬ್​ ಶೆಟ್ಟಿ ನಟನೆಯ ‘ಬೆಲ್​ ಬಾಟಂ’ ಚಿತ್ರ ನೋಡಲು ಐದು ಕಾರಣಗಳು,entertainment
ನನಗೂ ಪ್ರಭಾಸ್​ಗೂ ಯಾವುದೇ ಸಂಬಂಧ ಇಲ್ಲ: ಜಗನ್​ ರೆಡ್ಡಿ ತಂಗಿ ವೈ.ಎಸ್​. ಶರ್ಮಿಳಾ,entertainment
ಯುಗಯುಗಾದಿ ಕಳೆದರು ಯುಗಾದಿ ಮರಳಿ ಬಂದಿದೆ,entertainment
ತೆರೆಮೇಲೆ ಬರಲಿದೆ ‘ಸರ್ಜಿಕಲ್​​​ ಸ್ಟ್ರೈಕ್​ 2.0’?; ಬಾಲಿವುಡ್​ ಖ್ಯಾತ ನಿರ್ದೇಶಕನ ಕೈಯಲ್ಲಿ ಪ್ರತೀಕಾರದ ಕಥೆ,entertainment
ನಟಿ ನೇಹಾ ಧೂಪಿಯಾರನ್ನು ವರಿಸಿದ ನಟ ಅಂಗದ್​ ಬೇಡಿ,entertainment
ಆಂಗ್ಲರ ವಿರುದ್ಧ ಹೀನಾಯ ಪ್ರದರ್ಶನ; ಕೇವಲ 45 ರನ್​ಗೆ ವೆಸ್ಟ್​ ಇಂಡೀಸ್ ಅಲೌಟ್,sports
ಕನ್ನಡದ ಕ್ರೇಜಿಸ್ಟಾರ್​ಗೆ 57ನೇ ಹುಟ್ಟುಹಬ್ಬದ ಸಂಭ್ರಮ: ಕೇಕ್​ ಕತ್ತರಿಸಿ ಸಂಭ್ರಮಿಸಿದ ರವಿಮಾಮ,entertainment
ಕರ್ನಾಟಕ ಮೂಲದ ದೇವಾಡಿಗ ಅಮೋಘ ಆಟ; ಮಹಾರಾಷ್ಟ್ರ ನೂತನ ಕಬಡ್ಡಿ ಚಾಂಪಿಯನ್ಸ್,sports
ರಾಜಮೌಳಿ ನಿರ್ದೇಶನದ 'ಆರ್​ಆರ್​ಆರ್​' ಸಿನಿಮಾಗೆ ನಿಗದಿಯಾಯಿತು ಮುಹೂರ್ತ..!,entertainment
ಕ್ಯಾನ್ಸ್ 2018: ಹೊಸ ವಿನ್ಯಾಸದ ಉಡುಗೆಯಲ್ಲಿ ಗಮನ ಸೆಳೆದ ಸೋನಮ್ ಕಪೂರ್,entertainment
"ಕೆ.ಎಲ್. ರಾಹುಲ್, ಕರುಣ್ ನಾಯರ್ ಜುಗಲ್ ಬಂದಿ: ಮೊಹಾಲಿಯಲ್ಲಿ ಗೆದ್ದು ಬೀಗಿದ ಪಂಜಾಬ್",sports
ಅಂಡರ್-16 ಫುಟ್ಬಾಲ್: ವಿಕ್ರಮ್ ಹ್ಯಾಟ್ರಿಕ್; ಜೋರ್ಡನ್ ವಿರುದ್ಧ ಭಾರತಕ್ಕೆ 4-0 ಗೆಲುವು,sports
ತೆಲುಗು-ತಮಿಳಿನಲ್ಲೂ ಕನ್ನಡದ `ಯಜಮಾನ'ನ ಗುಣಗಾನ: ಪರಭಾಷೆಯಲ್ಲೂ ಶುರುವಾಯಿತು ಡಿ-ಬಾಸ್ ಹವಾ..!,entertainment
Union Budget 2019| ಏನು ಉತ್ಸಾಹ: ಬಜೆಟ್​ ಮಂಡನೆ ವೇಳೆ “ಉರಿ” ಸಿನಿಮಾ ಶ್ಲಾಘಿಸಿದ ಪಿಯೂಷ್​ ಗೋಯಲ್,entertainment
ಇಡೀ ವಿಶ್ವವೇ ಬಾಲಿವುಡನ್ನು ಪ್ರೀತಿಸುತ್ತದೆ ಎಂದ ಇಸ್ರೇಲ್​ ಪ್ರಧಾನಿ ನೆತನ್ಯಾಹು  ,entertainment
Gully Boy Movie: ಮೂರೇ ದಿನಕ್ಕೆ ಗಲ್ಲಾಪೆಟ್ಟಿಗೆ ಲೂಟಿ ಮಾಡಿ ದಾಖಲೆಯತ್ತ ಸಾಗಿದ 'ಗಲ್ಲಿ ಬಾಯ್'​,entertainment
ಇನ್ನು ಮುಂದೆ Instagram ನಲ್ಲೇ ಶಾಪಿಂಗ್​ ಮಾಡಿ!,tech
ಸರಳವಾಗಿ ಮದುವೆಯಾದ ಬ್ಯಾಡ್ಮಿಂಟನ್​ ತಾರೆಯ ಸಂಭ್ರಮದ ಚಿತ್ರಣಗಳು,sports
ಸನತ್ ಜಯಸೂರ್ಯಗೆ ಐಸಿಸಿ ನೋಟಿಸ್: ಉತ್ತರಿಸಲು 14 ದಿನಗಳ ಕಾಲವಕಾಶ,sports
PHOTOS: ನಟ ಸಿದ್ದಾರ್ಥ ಮಲ್ಹೋತ್ರ ಹುಟ್ಟುಹಬ್ಬ ಔತಣಕೂಟಕ್ಕೆ ತಾರಾ ಮೆರುಗು,entertainment
ಐಪಿಎಲ್​ 2018: ಬೆಂಗಳೂರಿಗಿಂದು ಡು ಆರ್ ಡೈ ಪಂದ್ಯ: ಸನ್​ರೈಸರ್ಸ್​​​ ವಿರುದ್ಧ ಅಸ್ತಿತ್ವಕ್ಕಾಗಿ ಕೊಹ್ಲಿ ಪಡೆ ಹೋರಾಟ,sports
ಅತಿಥಿ: ಸಚಿವ ಎಂಬಿ ಪಾಟಿಲ್​ ಅವರ ಪತ್ನಿ ಆಶಾ ಪಾಟಿಲ್​ ಅವರೊಂದಿಗೆ: ಭಾಗ1,entertainment
ಕುಕ್ಕರಹಳ್ಳಿ ಕೆರೆಯಲ್ಲಿ ಬೆಳ್ಳಂಬೆಳಿಗ್ಗೆ ವಾಕಿಂಗ್​ ಮಾಡಿದ ಶಿವಣ್ಣ!,entertainment
ಕರ್ನಾಟಕದಲ್ಲಿ 'ಕಾಲಾ' ಸಿನಿಮಾ ಬಿಡುಗಡೆಗೆ ಹೈಕೋರ್ಟ್​ ಅಸ್ತು,entertainment
PHOTOS: ಧಡಕ್​ ಸಿನಿಮಾ ನಂತರ ಹಾಟ್​ ಫೋಟೋಶೂಟ್​ನಲ್ಲಿ ಬ್ಯುಸಿಯಾದ ಜಾನ್ಹವಿ  ಕಪೂರ್​,entertainment
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಇತರ ವಿಭಾಗದಲ್ಲಿ ಪ್ರಶಸ್ತಿ ಗೆದ್ದವರು ಯಾರು ಗೊತ್ತಾ..?,sports
ಐಪಿಎಲ್​ನಲ್ಲಿ ಈ ಬಾರಿ ಕನ್ನಡಿಗರ ಕಮಾಲ್ ನಡೆಯಲಿದೆಯೇ?,sports
ಆಲ್ ರೌಂಡರ್ ಹಾರ್ದಿಕ್ ಪಾಂಡ್ಯಾ ಟೀಮ್ ಇಂಡಿಯಾದ ಆಸ್ತಿ: ದಕ್ಷಿಣ ಆಫ್ರಿಕಾದ ಮಾಜಿ ಕ್ರಿಕೆಟಿಗ ಕ್ಲುಸ್ನರ್ ಪ್ರಶಂಸೆ,sports
"ಮತ್ತೆ ಒಂದಾದ ನಿರ್ದೇಶಕ ಪ್ರಭುದೇವ, ಸಲ್ಮಾನ್ ಹಾಗೂ ಸೋನಾಕ್ಷಿ: ವರ್ಷಾಂತ್ಯಕ್ಕೆ ಮೋಡಿ ಮಾಡಲಿದೆ ಈ ಜೋಡಿ",entertainment
"ಮಾರುಕಟ್ಟೆ ಪ್ರವೇಶಿಸಲಿರುವ ರೆಡ್​ಮಿ  Y2, ಇಲ್ಲಿದೆ ಬೆಲೆ, ವೈಶಿಷ್ಟ್ಯಗಳ ಮಾಹಿತಿ",tech
'ದಂಗಲ್' ಸಿನಿಮಾ ಮೆಚ್ಚಿದ ಕೊರಿಯಾ ಪ್ರಥಮ ಮಹಿಳೆ: ಪೋಗಟ್​​​ ಕುಟುಂಬಕ್ಕೆ ಚಹಾಕೂಟದ ಆಹ್ವಾನ,entertainment
ಕೊಹ್ಲಿ ಸ್ಥಾನಕ್ಕೆ ಕುತ್ತು: ಸದ್ಯದಲ್ಲೇ ಟೀಂ ಇಂಡಿಯಾ ನಾಯಕತ್ವ ವಹಿಸಲಿದ್ದಾರೆ ರೋಹಿತ್ ಶರ್ಮಾ?,sports
ಶಿಯೋಮಿ ಶೂ: ಪಾದರಕ್ಷೆ ಮಾರುಕಟ್ಟೆಗೆ ಕಾಲಿಟ್ಟ ಸ್ಮಾರ್ಟ್​ಫೋನ್ ಕಂಪೆನಿ; ಬೆಲೆಯೆಷ್ಟು ಗೊತ್ತೆ?,tech
PHOTOS: ಹೈದರಾಬಾದ್​ನಲ್ಲಿ ನಡೆದ ಸೈನಾ ನೆಹ್ವಾಲ್​-ಪರುಪಳ್ಳಿ ಕಶ್ಯಪ್​ ಆರತಕ್ಷತೆ ಹೇಗಿತ್ತು ಗೊತ್ತಾ?,sports
ಇಂದು ಅಂತಿಮ ಟೆಸ್ಟ್​ ಪಂದ್ಯ; ಓವಲ್​ ಅಂಗಳದಲ್ಲಿ ಭಾರತ ಊದಲಿದೆಯಾ ಗೆಲುವಿನ ಓಲಗ?,sports
ಐಪೋನ್ ಮೋಹಕ್ಕೆ ಕಿಡ್ನಿ ಮಾರಿಬಿಟ್ಟ ಯುವಕ : ಚಿಕಿತ್ಸೆ ವಾಸಿಯಾಗದೆ ಹಾಸಿಗೆ ಹಿಡಿದ,tech
ಬಾಲಿವುಡ್​​ನಲ್ಲೂ ಬರಲಿದ್ದಾನೆ 'ಅರ್ಜುನ್ ರೆಡ್ಡಿ',entertainment
ಸಲ್ಮಾನ್ ತಂದೆಗೆ ಬೆದರಿಕೆ ಹಾಕಿದ ಆರೋಪ; ಜೈಲು ಸೇರಿದ ಶಾರುಖ್!,entertainment
ಐಪಿಎಲ್ 2018: ಪ್ಲೇ ಆಫ್ ಆಸೆ ಜೀವಂತವಿರಿಸಲು ಇಂದು ಕೋಲ್ಕತ್ತಾ-ಮುಂಬೈ ಹೋರಾಟ,sports
